address,version,entity
801234043C4F8A3DACEA4D424EDC3F3D259E14717E439C2A62B69E8540B3399689EEC033DF6F1A96D4234E2094C11FEE,ETH2.0,Bitpie
8024417F553E35831A3DCCD7A2F4669FD0D869015F0C5B3D5D5889DAD0FAC9C8143F73133FF049B89783B110882B8C25,ETH2.0,Bitpie
8032866D10B50BF98A5387BE908DA6B0D169FE016C074686541B1FA07B0339F24032C0A356BA78E46C649E6DF02D2CF5,ETH2.0,Bitpie
804907A550741DE7952DF2440CB7B68A0E84D1DD30AE498FDF4D7842514ED62FBF6FB9C3E93D1CF5FC2E18938C0B4816,ETH2.0,Bitpie
804D041787BFD2CE464A313C31852401452FD72C206DCB02245B03801500F4D773C6A864B5C298DC2E71917739FEDE52,ETH2.0,Bitpie
8057EC184F6BFC19BBDD555FC762798CF0CF036149C027C26FDFD92BA3087DADCCF852CB2CAE7EF31E6A1190F8BAA842,ETH2.0,Bitpie
8065785C965ADDC50896715FAACD64C449C708A880BBB71A7EEA9DB1CF74E34998201D57D15F7C60DFFC4EFDB5E2A6D5,ETH2.0,Bitpie
80673C7EDB6D674A818F710D06D84094E51A172EE5057E62FB980D1EF78F19CCD5971EA9BC02E8E6E191F76272EB47F6,ETH2.0,Bitpie
807CC5978C129C96B24B8E3A269B789C933AD1C0C38CB8E37D9340748872260519FF845141632B4BBD769DA9BEF554C0,ETH2.0,Bitpie
80860A52BDAA15BFBC026C122107F10337734809A726193FD62D7E9A42E2C8AACEA4794A56C33656DF89E7CA1DA82517,ETH2.0,Bitpie
80985A1A2C6FC837EFEE85DFC0DF98808E65CC14D0BCD85D893689610757689211B87ACDFB3D8C41824116F1091F6549,ETH2.0,Bitpie
80AF23559E39861BD8604150289831A067CA6BB5F7F19F020486E538B54752AF7D7036DA3470B000ABB3BEB641EFFE7A,ETH2.0,Bitpie
80B15A86C5199A8F5CEEF4CD748E43B2B30D198877F564394FDDCB06E50A4F3EE9A68B7002422C222DC86674AF7C9AB8,ETH2.0,Bitpie
80B1E5F75F6EF51C91544ACE6972F29F96C4ACBF171A3C305479DBD5E4EAC0892694A7CF6D82054365E1735454EBF678,ETH2.0,Bitpie
80D1B7D439BF41A03F2A824EF75DE37DBDA7BFCD05D7C9723D5467B674A7DD75C7557C39378609AC5FE68CDF345E8BDA,ETH2.0,Bitpie
80DDEE572DA87EB8B1EC9C55641D3DE8591B0464782981E2A3C2674ADB75B617A26069852741463757BABD66FE1721E0,ETH2.0,Bitpie
8106BB98D1B1EAB4A4012573F2D9D43ECFE315C58B0D20FADA10DE16330933EB6C3A14C4D03EF870CBF46AC95625560E,ETH2.0,Bitpie
811366826460A0A46BE717E61CA5ED005A1D46EFE277533090B0D48820CF396E2F5615BC48E06329309B72FD62937B0C,ETH2.0,Bitpie
812584CADEF864C336ED0C331D78058D0494FC27EBFB72E370180EFD8F483075A21A903A7915D82AF5F3394F0C23B059,ETH2.0,Bitpie
812615B69BFB43CFA47EE99FEBEC7FC70F148FD11363A746609D831A2A5BFFA6D246546A5319565F736148EC3E8625CA,ETH2.0,Bitpie
812783A808E6EC8F9FBE0C5E87E55D24AE5C1C4ADBAEB0FC5BD6F8095B091EBD8AF66A7F3167F472A50B9D62B0B23833,ETH2.0,Bitpie
812C5AB0F0A683CF5AA09B7F8B1C5B16BC8100684AADB56116A0FD656F54327C11EEAF65039FD0F40C26F2ADE272C677,ETH2.0,Bitpie
8131381FD5CA183A8BA1E861E231C58015910E042F8063815723C527923886EBF1E862589FC2A15934479C9FDF35D6D3,ETH2.0,Bitpie
813BAEB387548D92D8A4F24F3A357FE86157062E8ADEFBF438A48E5FED0CB0CDC9289E98431678EACB5DD20AF6CB726D,ETH2.0,Bitpie
8160340A1CE151EA53D335DAE4BFA06DEC7406FB337038D09B690F0AAB4A700CEF98B0AEB6CB6391904E7AE62457FAF3,ETH2.0,Bitpie
