address,version,entity
801B6743C0E06482A2A3544CCF5C7F27C9DD04B28D91F9AEFAB7879D65D9B7FCDDDCBBB1C2D25AAEA3BCB1CBA020C20D,ETH2.0,Coinone
80FFFF1F9D0CA180166F401F375CCAE4482472CC9E243E16ABD052F0CEE98C8654DD26A26380C294071B9CB8BF029A39,ETH2.0,Coinone
82487D9ED2919BB32DF9386E1DB64C34B706CEFD999BC2FB127FADF84A66C71AEDAB3D51040A34A308AD56288CA47CF1,ETH2.0,Coinone
8792B5D625AF767D04C33BCE18357CCB661671FD588FDAA1A6854CDF7A4FA61DC7D0DE074A860B987678C35AADE172AD,ETH2.0,Coinone
8928B3CDB79375E8D2004A507817739E1EC4F8E56CE963EE47182119159B675B4CB39E24AED2FEA5FEC9F7D71D1DD009,ETH2.0,Coinone
8AAE413671EBB11683E33E8FE15D7DC46ED660E2DAECCCB9A4F95EA1A28EC81BCCD2B5E6A369FD3C9926C0D2EACE276E,ETH2.0,Coinone
8C133FB29D0EAD8A4BD808160DB34DCDB20D63C9DF022D04E8B22E43430CBD30034AE42525B768610965B280CC8C2563,ETH2.0,Coinone
8FEC45CB28995D694B124A23D054801EF851CE8057E1C0DB2D96BB469B3E6EAD1988E9E05111E5DA60BC9190D78EFFCF,ETH2.0,Coinone
91626A0B06765DB8ADC1CDA812AACD3BA4A64825863A0B42A9BD1AD3D80808FEFB6E40BFEE8B99364DF50C09F110C3CF,ETH2.0,Coinone
94068D94469881E9D002187603EA26ED3DBF0B58DB795B8822C6B8AD4D10EAA4415BA4FFEF5E4DC4B2C6D99F8D12FF6B,ETH2.0,Coinone
A013FB3C9CA6C91312D8BFA1796F3AFACE0018A6D49862BDC5056252883D071D6BE78F013E6B7FDD6E4452743DA3637D,ETH2.0,Coinone
A07124B087E6963923555573DAFB08FF2C8C5057AE33D114B2B790F1390AD58670982E0DF0A84D1BDB72299B1BEC9F61,ETH2.0,Coinone
A082F26C1CDD2C36593535CDBD1EA23E19C5A0A7351AC46FB3CBED66B793FCE1447F478859B8D3B3122B753A8317F6D6,ETH2.0,Coinone
A340B28676A86686F8A5F29A9994E10CB87C57D8DC5EBBB07958B882F46FDDC198CBDF8CF8D87575D500713EB15D418D,ETH2.0,Coinone
A488D8880339697393BC108CC35D9D7B15381980993550A4F03B718FF0307DF9A7C0C358EAB968AB7B94288CE81D45CC,ETH2.0,Coinone
A55629E4D9656CF05FFD28AA3878F964CA2C15539B5D3FBF11729327E5B6F1FA598BC38D50C4BF8B44E4E0959968CC46,ETH2.0,Coinone
A56A8692B8544C64883877FD52804DC482052D114234A01856EAB679EEEB02410A3A75E248610612FEA39ABB0E3BE65B,ETH2.0,Coinone
A770AAB3A14EF988F9CB6609214262FAD41CEF81BF4A1FAC70041BD91ACFB36993407763F1D496E16C96C954BB784CD5,ETH2.0,Coinone
A938D96747F51B710E18366382A462C00A8F4E22E6CF6EDAD39D23404B9FDF2A15E23DCACF2C21CBD86805162C3BCE2E,ETH2.0,Coinone
AA37E63B7CDA85A35C04DC20866A35741C6E33913E48337AFCDD4002E457CFE2B6DF726013FCB8A672B047BE6F1F57AF,ETH2.0,Coinone
AB3A8AA07CD601E3978DC25D8F96414BEF96C7E954D924D8F825C97F81C70EB443312A11E7FD818B4E095D7379F815C2,ETH2.0,Coinone
AD12AED2BAB326F4D59C175B84D24F77DCC5257542B55A86056E9DFC8E46AD3EB398E898E7220036B020CCB1698811D5,ETH2.0,Coinone
AE6BFBA1C855EEDD9393A3F0DF2EE2CC5C98D86B6A9F575AFCDA904A92599F80ECFA1D5CB080B1272401134594F74D6C,ETH2.0,Coinone
B3EB431D8EDD71487AE64FB0D3BCAA23283F600141F37A6E7650A8FC769A48498273D746E509CD4B2C859ADC9CE1077C,ETH2.0,Coinone
B5790407CE9671036FD7B7927A4922CE30DF95F1DC984A5D5C9813157F24A3DB1B82E54E7998449E61B183B6C0422BC0,ETH2.0,Coinone
B786747BD4276469A7C4C97EC5EF09E704AAFE40B079355C4C9F88E89FBEAE70F9848178830C4AE1756247A607719CC8,ETH2.0,Coinone
B7A0F7050557C5A016331DBDC0CC819F593B147D2F431027202401231F6DEED62A51D1A485D29533CFD3A3C7D8B3ECEB,ETH2.0,Coinone
B898BAD790E5AD20DE84C067B234891E78E5B6C526577BD2716C8892348AC4A64338B37D65A8C326434AA4A8C4C8CB4A,ETH2.0,Coinone
