address,version,entity
80070660A3EEA642CD2F3741C5CD2FC1A291475D1F0D29C5BA1901BEE833B6014842946352143FD6A91B15ECDD416587,ETH2.0,Binance
80076729A03ADEDE242FF0D69CCE3DA6307CEFF38FD83A47C89DEC0638B05080275D4B17FB423282FDFEB296B1A980FE,ETH2.0,Binance
8009262719D121361F95BB8DF9D07AA2BE0860D5BE6A1EF31900F6649DF2C7112306210BAB69FFBEA1380F464D8D1BF2,ETH2.0,Binance
801180AD89E0AF76683C8672CC58BFE6FF47F1DC580E3D3B68E03D59520B657154565D1C591A63FB28A4B1BD2FA39227,ETH2.0,Binance
8011F53033C72FDB578800A0ED0388FF72D95F93866E80D3C5AEC66574E9EEFA2F9AE12DCEF9CFB6FB36248A04127749,ETH2.0,Binance
80126415DB31E91CC3DAD90C5BE7C2071804C85F71D032EAB7E55DA99F0076B4A2869D034E8B88A484A5A3C3DAF94A48,ETH2.0,Binance
80154B6763C581C952FD52CE46DD602B15BC27FD33CC52751AC148E784BB3B1A11F4FCFC9ECCA7C4CE47C6B19B463CCF,ETH2.0,Binance
80159D2BF82843C95FABA2C7ECDD3B8BE905962092003B4BFAC4E45E1EB06B98BEE754471B7B00FA72A247AC9BDD24D2,ETH2.0,Binance
80174DF4DD29CF240F2686208F4EA80FC2D77494FE30559B4F94CB69A08DC6D2C79678BB17550AFBDE40121F52F73CEA,ETH2.0,Binance
8018DEAB43232232B94325D912070B44A5FF5C03A1D8390A9FD611D9DF81D4C342E9A99C2A85D72B9DDC8795838A47D5,ETH2.0,Binance
8020BBD61FCA15FF6D563F73E11D6412040193BA7D0E6FA5994799EDB772FC8A0DD4230CA4466A444A127EB091D48C80,ETH2.0,Binance
8024E3C1231A7E040EEBD772425057897B1A5CC4A1B5B945891753363F2FC93AD72BB0EFA11BC50CCFC74881BAF54597,ETH2.0,Binance
8025A1EECCC2D4F83B7E46099E1EA217D8401E7F72A69AF1044258322B14A2A109C9116247AE8B8D89E9A4339F6CBF6F,ETH2.0,Binance
8026C4A487284AC1A175D972C5B5D702B8BF4D731AB8BC92E84391113FFAD09FA97663F2D9FD1AAE4D71FFFCEAFC9FEE,ETH2.0,Binance
80276E02AC9061B7CFD26402DCC42B7B8E3A7A96B52E6729A70447951428A713141A8305A8C899CA0144759242C22D74,ETH2.0,Binance
802C3FA5D07ABEF8172AACD474B2606C9008E60DB8A5B543A6EC342F017148F5B57E22490DE58D8AEF071F3A3F783184,ETH2.0,Binance
802CFF5BE2DAC7CE649631968E216769AD7BCAE4FB78194F605621FF945BE8D30159151C96DEC675FF2B5D1AEC770339,ETH2.0,Binance
802D15517A615BFA1C0929BFF403646837F2C51FEFBEE2AB421B9758D721C061FE90D2982B9C02646C11EFB8D4853ED8,ETH2.0,Binance
802D8B9D61A8E59A0224323E9364B96A3CE7BD8AB248844DCF686D8C6271A1FF2C48128695B35C42B80D6B0C77D077CB,ETH2.0,Binance
802E02F88421F08998E2E3CBF21288659FC28434D90F3B0BA1717812FFCD45EF934A5BD6963D406D8646275610D96052,ETH2.0,Binance
8031A3D23DB9D7D3ED733CB7DAACA8368DE476EE14D53EA8962D7970BE433041DC3DB253CF0A1B34A8497ABDB8DDCD57,ETH2.0,Binance
803452802A1D9FD6DD1EF56E5957C4243E5C8A7983811E6D8611E8A4504810DC1EA9D8483C3379280160A0C3BAF34F6D,ETH2.0,Binance
803581CF7644E1A21D18C00AF11BA3E8E35EAE455B8ACD4500C2550C6A0CEB16FB3FD2B0E6826CFFCB30A26C13DEA62F,ETH2.0,Binance
803762A8B7422A3D8EC5C0B59EA925396F9A57433E2BE42901EB62C8A06847447E6C762298D0E5EB58F3C87AA44D88A0,ETH2.0,Binance
803CDA08246684BDF28DDF03D54CAF60F209C36C39BF5C9C9B291616DAF43321257AE6B3397AF21D5A3E01AA2F01F0AF,ETH2.0,Binance
804083B2D35F950597328E0040740E58EB56D85213B2E5832A9176DBFB9B10661A4CE2BA36B1E6415F800E7BC2747C41,ETH2.0,Binance
8043639D92042E62AFB12CD7E7F60498893BDC653F728BB41CBDDFD6774854511414BFD6EC397128CA5D30E2E4BC61A2,ETH2.0,Binance
8047FD7EF52E97C170EB09F97B97EB88CDF9659B4566DFFDC3279E73F025DA8CB498F7CA819A05B3086AF550198F5BA0,ETH2.0,Binance
804A1816C893237A093A5388A845FFEF7B5CA026286FEF9ED23AF65CBD296CE9719BACC3AA4D68BB72A0048E43BA76AF,ETH2.0,Binance
804B0CFCCCA6DED797E2CC484AC904D39FA17BA8622E208D522895E2D0DC47686A2B4ECF81040935BD9DEF48B08FCD8E,ETH2.0,Binance
804C84CF3B0CB0D292E024CECFF420DFA0F9D70F89123EAF5B88D39536F11B02C62A21BEC557A11A44FA0F70C8398891,ETH2.0,Binance
80550C13293FFD5B5943B540893E4194E1320ED81128D8192DFA8A7B3089C289BF46E7A0B145E7388A2F2E75A9B706F5,ETH2.0,Binance
8056712188D167E0724ED486935662C887DCF570B1EEB4D3080F330E70A591387C171221085C57E952C8E1A01A25C5E3,ETH2.0,Binance
