address,version,entity
800AB9B5EA5401AB4B949031A379F0A19039E424368C37FD182A7DE954B0FC0E75DFAC33BB8EA4E2F01C2C4E548CE53F,ETH2.0,Bitfinex
8010F80FCD91CA86F1CE2FECCFABB98840635B8E3B5FE0D4413C1243D0DC7DA91E41B6851FE15EA677ABDC6A258DD0A5,ETH2.0,Bitfinex
801218F4F8D3AC57B58ECED073D65DAAB3B2342B96C064AEAE30310BC5CC8257720CC50CFF81329BFA71B04B8689D64A,ETH2.0,Bitfinex
801860F97D4DDE881D6C139638B70D1D7281765271C559F6872EFCB635B0382D9B60EC5A2CA67054C54F4DE3CE6C8C92,ETH2.0,Bitfinex
8019F08EC7ADE02CB854773BD65C8FE2EEC1B0B0AECD2ECBF53A9E5C69252610184ABB9BBDFA70C9C47AE8ADA6EC17FB,ETH2.0,Bitfinex
801BB4F1D43F76E87FC113F86A1B6ADDACA4A40334E57E2B1189A97D8EEA816A6B8E1E9DBD73FA66C88868452C30BBB2,ETH2.0,Bitfinex
801EDAD347852828CBCB65894DEA68890F3779AC8AAA2FFB83DD515E6BE96A9D068A8AFDF90BF5A704B334672B4C19F3,ETH2.0,Bitfinex
8023D814BD1144B1B4279A36BFD4F58403168B2F105B93F68B98AB619F9B002895EB793C0D811ACA8DEE143AAEB67482,ETH2.0,Bitfinex
8025D1F61F1FFA5CA2F9B245C6E887ABE8DB38042A1171106DFCA28AC4A9550DB13B38827F9E156FB2C9608711F979CA,ETH2.0,Bitfinex
8027E928D9F4A09A3325A5E136C323202DC6511150874CCDAE9E857E16CF9F550B24A5B2921E00903B893714A0025ED2,ETH2.0,Bitfinex
80285C3396E4D2A5317DCB10523100AA9863614A7C88B34351E9FCA51EAC686D14D761F7289C1BAA73CC64F14E48C63F,ETH2.0,Bitfinex
8030DF0827EA86D8C6B063B4D82B7DDA41239C7526F2BB2E1EF3FC5086D4E04B19ED553B928836C03A89AFDC4382D5FE,ETH2.0,Bitfinex
8037BC6493484F264E15D3F5169FEF03CFADC96E20E1E7CB40D796852B1A7AB720A974EDA3078EA49A7741D5F6089BEF,ETH2.0,Bitfinex
803E87A2BE116F570E19DCF2E8BD6164FF7AF456473945F57065D397E0AE183B3D0AD68ACD813A3A4D050D8E12F435DC,ETH2.0,Bitfinex
80443F36A3F4EB7FAC1ABE2A4DB97906225A4D7FC29C2FEA4DADB5141FDD6A0B6330F7F645BDF5F00D5F05B631F24D1E,ETH2.0,Bitfinex
8055CD5EDA554457144AF2ED4C74E8C6E7BD5CD843EBBA4CA84FC1D1C08B182C580BAB7C63AFE3D9847CEAC6A7E08103,ETH2.0,Bitfinex
805ED1B22F837A8A7A4733F0B8A8937AB2A531B8AE2A4F721F5D264A0E2D17C424D66EFD2E220B9BA33B95F98E8EE7DE,ETH2.0,Bitfinex
80603702458C88E6ED093C25B23FC1C0503ED77E8F0F281036CDB63B45E93942E674563E6F187508E8C2A702E44DBDCB,ETH2.0,Bitfinex
80659F0EA5A2B15236A98D05DBF933CD1C4C88298AC9A6F8405D8FFC870CAA00E030B7F9ECE597B364EE2ACB01B28540,ETH2.0,Bitfinex
80686FB59042079F13FCFAD4EF72F23A9988240C15C455356733804F42254A849B24A6DFBF7F47F4BDB36B8E77FFCC71,ETH2.0,Bitfinex
806AAC6E3C1762C19879152F7FD4BD68A3BFEC8C6C09DE105E30F93B27AB3C5C2EA35A631F9A108CE36B3624678E8BEE,ETH2.0,Bitfinex
