address,version,entity
800401F02051C84BC900AADDDB2F91B7A31B97FB28F9F28E125FEA4370C4C68CE5243D1A675411B16844C1CD354009C1,ETH2.0,BitcoinSuisse
800439EB0204E86047F8D35772EE11151F92A66D369FB8A7BA04A891182ECDB9AE8C6A6B3225386E661F59FB5522B8B7,ETH2.0,BitcoinSuisse
80051D44A89048AB4F9BB146357E841C78471442C6B926E2B8311CC75A2D47C75D278D1EC6559A529D9AC5CBD94063EF,ETH2.0,BitcoinSuisse
8005969002062764888830B58B8CB19DA46CDE1D83C96463E82FB082109FA6CA5B8C617898F661CC4F9D7A169B361039,ETH2.0,BitcoinSuisse
800E9F754753B1F459ABADE52A23DC46AF8A1DC5555084F2D3C950AD9ABCAA8A0CD01A0BD5726DAB352C9B400992C5E7,ETH2.0,BitcoinSuisse
800FFAC0AB441373AAB871E6257D55D736F59232AD13BBD6B7C120373D996795F4A7D33772733964437E41C99FD7FEB4,ETH2.0,BitcoinSuisse
80104AC6A68E9F1167E7123EC731A601CF320F894DD2FA7F7B0701766E29BE99F0587AA2F5049038EDA391182A009F58,ETH2.0,BitcoinSuisse
80118C088F25B91973A5FBFF8CDF479E814C4DD784F5384CFE0A51C374FF1379FB8E9259501183DDDCDA3E9104183B39,ETH2.0,BitcoinSuisse
8012BC3E3CDC0CAB14F1BF64232F34ED2FBD434C93021F544321DC2EB7CAA0961B7BFBC63C49D67D8F88D236A0C22287,ETH2.0,BitcoinSuisse
801414FC5EEB7E42173669F67729B80669C7E8EC4F66A280BC94B83BDEB1AC836A3780848C68FD984957B55D02275A00,ETH2.0,BitcoinSuisse
80143715AA33FB606B0A85B4C8CD2E9E233AA26E1AACCA83DB25FBCA91F0BA6EC7CEF7142769EBF7E569EC3623E2BF14,ETH2.0,BitcoinSuisse
80147CF3B9E050FF54BC241E9A02BC521567FEB8DC1D584D223D9C2559435E10F06589BCE9932B1EB223BF62A3D1261B,ETH2.0,BitcoinSuisse
801770296BC0FDBF44EDAA197EEE72AE86A7C559576FA09E641EB754DCB36735EBD03AD51711DBBA35F3A54CCCA1FF21,ETH2.0,BitcoinSuisse
80183B05CBCB2EB8436379EF06B8FF83CBED15809DD0CC9C183BEFC8793198E71140A4A3ED9BB2C7BA2C95F3C31EB663,ETH2.0,BitcoinSuisse
8018DC12E6128E57C30BE9D26BCBACC4EC1FA4D579A2675844250A8FF30EC66DFC85C6C7818EE3DCB6E093500D3FA131,ETH2.0,BitcoinSuisse
801E4781B507CF442B9387AC3FE528CA6AD896321DDBC3FF9AFC40198FF7447CA92FA37306B6F098CC39E23262003514,ETH2.0,BitcoinSuisse
80204BB43B80349D1A716F487DB38DEF327A90D58D25846EAE7EEE27BDE8D9A5BC88DFAFAA8B075BC0E71B08B0E49D3E,ETH2.0,BitcoinSuisse
80224A07FB464AE4A481D12B703534400449ACF603C2E0062FC185F2E0F0BF28A0B00D2C3A3234894E31B672F1B05918,ETH2.0,BitcoinSuisse
80240435DEDD15B18AD11B9961D981F20B52106DCC633CC9A2267261C80A7FB786C13B2356784E294BF76F6A7F3DFFB5,ETH2.0,BitcoinSuisse
802A0B995E91329E0C36D6E587B0554E9998DCF221FA888C2D504A3913505B16B6254C12A64E76B7240C7C5047503A36,ETH2.0,BitcoinSuisse
802B3A25F49C4E6A524FE704129A799350E1E5D11F37B00EB29DD79E17A5DF93808B7F3724E07A4814287A1A874243B4,ETH2.0,BitcoinSuisse
80315630F6877A07CB54598FFFC1148518EB1712A8A2FAD0FD5A7707379E889FB1E6B75B25094B83EB077A1F69A721A7,ETH2.0,BitcoinSuisse
80329526B2BBDA2C5C61FA4548949DF3E0BEF544D0FB68D0C39F18849D1F8DFA4C5016EC18AACAD860569D44E3422EC9,ETH2.0,BitcoinSuisse
8033A03E3AEAB5E9CB4A9046A4E67C070AA55F5C787D1FD8F1A5195D2D1A8486616D346AAD9E66971AE72A712B6D5D4A,ETH2.0,BitcoinSuisse
8034C90538A46D5C8BADB0727831CBF47FF7CA4AEDA85515106D0E0D8C2ACCB7531E1C0205D3AD3514878FBB21C75E71,ETH2.0,BitcoinSuisse
8034EB03EDB0C260DD4EE794BDBE2D1B4891E8B0BCD886C340AB02A724449C26426CF2612D6E18194A0DE1EF9F2C8ABC,ETH2.0,BitcoinSuisse
8036CF91EBA7F07ED5DBD3DA4FEAF36D5F92AB9EC758D088C94051C3990CB8EC5B4CB6BABF5B14D817F96E71437FC00B,ETH2.0,BitcoinSuisse
803A8ABDE25514F57E6D1699CE8707F0FC860AF3A934ADF8627EB92405143C5DF3109D0B221638E6031C9A4E09D7DBAF,ETH2.0,BitcoinSuisse
